additive_terms,additive_terms_lower,additive_terms_upper,anomalies_type,daily,daily_lower,daily_upper,is_anomaly,is_outlier,is_predicted_anomaly,is_predicted_outlier,lowerBound,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,predicted,predicted_anomalies_type,trend,trend_lower,trend_upper,upperBound,weekly,weekly_lower,weekly_upper,accuracy,anomalies_count,anomalies_percent,timestamp,seasonality,overall_trend,_RDA_Id,job_name,status,reason,count_,anomalies,anomalies_severity,anomaly_score,cluster,all-baseline,value,baseline,__uuid
251219.11322142355,251219.11322142355,251219.11322142355,0,16602.19249582305,16602.19249582305,16602.19249582305,No,No,No,No,16376436.6007493,0.0,0.0,0.0,17598052.47,0,17346833.353620496,17346833.353620496,17346833.353620496,18865005.137975805,234616.92072560044,234616.92072560044,234616.92072560044,67.98,56,15.51,2022-03-25T12:00:00,"Daily, Weekly",Decreasing,174158378235500199b24ce450,default,Success,,1,,,,,18794014.0,18794014.0,18794014.0,a8f5a676-8cdd-4ddf-9ca8-7ca5268be796
388430.06032414193,388430.06032414193,388430.06032414193,-1,159272.9507180332,159272.9507180332,159272.9507180332,Yes,No,No,No,16524091.255313132,0.0,0.0,0.0,17736746.7,0,17348316.639827024,17348316.639827024,17348316.639827024,19003619.94550331,229157.1096061088,229157.1096061088,229157.1096061088,67.98,56,15.51,2022-03-25T08:00:00,"Daily, Weekly",Decreasing,174158378235500200b24ce450,default,Success,,1,16498074.5,Low,2505545.45,1.0,16498074.5,16498074.5,,19998108-d114-475f-8b1b-fe3e54a884ad
88567.97818501305,88567.97818501305,88567.97818501305,0,-105169.03408664538,-105169.03408664538,-105169.03408664538,No,No,No,No,16189914.511492137,0.0,0.0,0.0,17438367.9,0,17349799.92603355,17349799.92603355,17349799.92603355,18668881.61870595,193737.01227165843,193737.01227165843,193737.01227165843,67.98,56,15.51,2022-03-25T04:00:00,"Daily, Weekly",Decreasing,174158378235500201b24ce450,default,Success,,1,,,,,16303225.0,16303225.0,16303225.0,bb983397-ba76-4e1d-87a8-63b0f61c1fe6
-166852.56471592374,-166852.56471592374,-166852.56471592374,0,-296692.926504419,-296692.926504419,-296692.926504419,No,No,No,No,15958176.154681638,0.0,0.0,0.0,17184430.65,0,17351283.212240074,17351283.212240074,17351283.212240074,18480781.76496612,129840.3617884953,129840.3617884953,129840.3617884953,67.98,56,15.51,2022-03-25T00:00:00,"Daily, Weekly",Decreasing,174158378235500202b24ce450,default,Success,,1,,,,,16260569.0,16260569.0,16260569.0,1de42d39-3986-49f2-b669-a05712481566
194820.83107778183,194820.83107778183,194820.83107778183,-1,150498.70585687974,150498.70585687974,150498.70585687974,Yes,No,No,No,16372735.53840229,0.0,0.0,0.0,17547587.33,0,17352766.4984466,17352766.4984466,17352766.4984466,18781750.708839137,44322.12522090216,44322.12522090216,44322.12522090216,67.98,56,15.51,2022-03-24T20:00:00,"Daily, Weekly",Decreasing,174158378235500203b24ce450,default,Success,,1,16264076.5,Low,2517674.21,1.0,16264076.5,16264076.5,,e18ddb4f-1e8d-446a-b6b0-fce805c14e02
24086.32795168811,24086.32795168811,24086.32795168811,0,75488.11151707392,75488.11151707392,75488.11151707392,No,No,No,No,16132765.185786664,0.0,0.0,0.0,17378336.11,0,17354249.784653123,17354249.784653123,17354249.784653123,18633642.0875298,-51401.783565385806,-51401.783565385806,-51401.783565385806,67.98,56,15.51,2022-03-24T16:00:00,"Daily, Weekly",Decreasing,174158378235500204b24ce450,default,Success,,1,,,,,18022902.5,18022902.5,18022902.5,3b0ae43d-46a1-435d-a532-4ebf9f95f735
-126505.04795401856,-126505.04795401856,-126505.04795401856,0,16602.192495188545,16602.192495188545,16602.192495188545,No,No,No,No,15938247.989935944,0.0,0.0,0.0,17229228.02,0,17355733.070859652,17355733.070859652,17355733.070859652,18549107.508944467,-143107.24044920708,-143107.24044920708,-143107.24044920708,67.98,56,15.51,2022-03-24T12:00:00,"Daily, Weekly",Decreasing,174158378235500205b24ce450,default,Success,,1,,,,,16330649.0,16330649.0,16330649.0,61dea6d5-1b59-4848-9b6b-1fc158f014fd
-56882.55690092354,-56882.55690092354,-56882.55690092354,0,159272.95071710955,159272.95071710955,159272.95071710955,No,No,No,No,16048682.941739067,0.0,0.0,0.0,17300333.8,0,17357216.357066177,17357216.357066177,17357216.357066177,18516847.653682705,-216155.5076180331,-216155.5076180331,-216155.5076180331,67.98,56,15.51,2022-03-24T08:00:00,"Daily, Weekly",Decreasing,174158378235500206b24ce450,default,Success,,1,,,,,16419783.5,16419783.5,16419783.5,71884b1d-a96b-4b44-b1bd-d8a473943b75
-363260.3529876584,-363260.3529876584,-363260.3529876584,1,-105169.03408631308,-105169.03408631308,-105169.03408631308,Yes,No,No,No,15787106.733934116,0.0,0.0,0.0,16995439.29,0,17358699.6432727,17358699.6432727,17358699.6432727,18152403.289231293,-258091.3189013453,-258091.3189013453,-258091.3189013453,67.98,56,15.51,2022-03-24T04:00:00,"Daily, Weekly",Decreasing,174158378235500207b24ce450,default,Success,,1,18329009.0,Medium,2541902.27,2.0,18329009.0,18329009.0,,75d7bf57-7b08-48c3-b24b-f01ac456080b
-557650.3037011665,-557650.3037011665,-557650.3037011665,0,-296692.9265046269,-296692.9265046269,-296692.9265046269,No,No,No,No,15526058.703139435,0.0,0.0,0.0,16802532.63,0,17360182.929479226,17360182.929479226,17360182.929479226,18094436.823084258,-260957.3771965396,-260957.3771965396,-260957.3771965396,67.98,56,15.51,2022-03-24T00:00:00,"Daily, Weekly",Decreasing,174158378235500208b24ce450,default,Success,,1,,,,,16490666.0,16490666.0,16490666.0,2a59a2df-6cbd-46a0-9a4a-42fe4593b60b
-72381.09641742115,-72381.09641742115,-72381.09641742115,0,150498.70585718192,150498.70585718192,150498.70585718192,No,No,No,No,16074807.368974349,0.0,0.0,0.0,17289285.12,0,17361666.2155988,17361666.2155988,17361666.2155988,18500672.125963613,-222879.8022746031,-222879.8022746031,-222879.8022746031,67.98,56,15.51,2022-03-23T20:00:00,"Daily, Weekly",Decreasing,174158378235500209b24ce450,default,Success,,1,,,,,16665012.0,16665012.0,16665012.0,2ec03106-69cb-48fa-90f2-68f5452f7da6
-73120.6621067425,-73120.6621067425,-73120.6621067425,0,75488.11151437469,75488.11151437469,75488.11151437469,No,No,No,No,15930444.045693465,0.0,0.0,0.0,17290028.84,0,17363149.501718365,17363149.501718365,17363149.501718365,18567036.7544506,-148608.77362111723,-148608.77362111723,-148608.77362111723,67.98,56,15.51,2022-03-23T16:00:00,"Daily, Weekly",Decreasing,174158378235500210b24ce450,default,Success,,1,,,,,16931722.0,16931722.0,16931722.0,c3d4a7ab-de96-48b8-b618-8313f2be3805
-32288.840574302165,-32288.840574302165,-32288.840574302165,0,16602.19249670205,16602.19249670205,16602.19249670205,No,No,No,No,16106831.552562416,0.0,0.0,0.0,17332343.95,0,17364632.787837937,17364632.787837937,17364632.787837937,18562556.011935823,-48891.03307100423,-48891.03307100423,-48891.03307100423,67.98,56,15.51,2022-03-23T12:00:00,"Daily, Weekly",Decreasing,174158378235500211b24ce450,default,Success,,1,,,,,17062263.5,17062263.5,17062263.5,2c7eb6ce-b394-4dee-9ab8-d689d83e0cc5
220503.7195228788,220503.7195228788,220503.7195228788,0,159272.95071931276,159272.95071931276,159272.95071931276,No,No,No,No,16280607.399495434,0.0,0.0,0.0,17586619.79,0,17366116.073957503,17366116.073957503,17366116.073957503,18851440.82627774,61230.768803566,61230.768803566,61230.768803566,67.98,56,15.51,2022-03-23T08:00:00,"Daily, Weekly",Decreasing,174158378235500212b24ce450,default,Success,,1,,,,,16782237.0,16782237.0,16782237.0,dcca8dda-d8b7-4b23-99a6-991152d69157
59725.722167177904,59725.722167177904,59725.722167177904,0,-105169.03408598076,-105169.03408598076,-105169.03408598076,No,No,No,No,16157482.846002238,0.0,0.0,0.0,17427325.08,0,17367599.360077076,17367599.360077076,17367599.360077076,18650532.19442266,164894.75625315867,164894.75625315867,164894.75625315867,67.98,56,15.51,2022-03-23T04:00:00,"Daily, Weekly",Decreasing,174158378235500213b24ce450,default,Success,,1,,,,,16603519.5,16603519.5,16603519.5,6af6a02b-6d7b-4381-8fec-2280c3f735c6
-50464.36989805925,-50464.36989805925,-50464.36989805925,1,-296692.9265048349,-296692.9265048349,-296692.9265048349,Yes,No,No,No,16076392.086842418,0.0,0.0,0.0,17318618.28,0,17369082.646196645,17369082.646196645,17369082.646196645,18575040.53602811,246228.55660677564,246228.55660677564,246228.55660677564,67.98,56,15.51,2022-03-23T00:00:00,"Daily, Weekly",Decreasing,174158378235500214b24ce450,default,Success,,1,18981653.5,Medium,2905261.41,2.0,18981653.5,18981653.5,,255e7d54-c763-4aa0-871f-5d817b236668
443481.693049369,443481.693049369,443481.693049369,0,150498.70585748416,150498.70585748416,150498.70585748416,No,No,No,No,16537888.211390223,0.0,0.0,0.0,17814047.63,0,17370565.932316214,17370565.932316214,17370565.932316214,19099652.86203244,292982.9871918849,292982.9871918849,292982.9871918849,67.98,56,15.51,2022-03-22T20:00:00,"Daily, Weekly",Decreasing,174158378235500215b24ce450,default,Success,,1,,,,,17180443.5,17180443.5,17180443.5,cfdb67b7-981f-464a-9066-1b8f4105465c
374004.6416541209,374004.6416541209,374004.6416541209,0,75488.11151550632,75488.11151550632,75488.11151550632,No,No,No,No,16532902.324764408,0.0,0.0,0.0,17746053.86,0,17372049.218435783,17372049.218435783,17372049.218435783,19027696.01859433,298516.53013861453,298516.53013861453,298516.53013861453,67.98,56,15.51,2022-03-22T16:00:00,"Daily, Weekly",Decreasing,174158378235500216b24ce450,default,Success,,1,,,,,18897815.0,18897815.0,18897815.0,0469308d-26f5-45a9-9b73-c1f882d17f6a
279381.1821041483,279381.1821041483,279381.1821041483,0,16602.192496067528,16602.192496067528,16602.192496067528,No,No,No,No,16332581.896919375,0.0,0.0,0.0,17652913.69,0,17373532.504555352,17373532.504555352,17373532.504555352,18863542.704616003,262778.9896080808,262778.9896080808,262778.9896080808,67.98,56,15.51,2022-03-22T12:00:00,"Daily, Weekly",Decreasing,174158378235500217b24ce450,default,Success,,1,,,,,16483628.0,16483628.0,16483628.0,04886053-7970-4790-baa1-b9980e8f5519
351404.15004674706,351404.15004674706,351404.15004674706,-1,159272.95071838913,159272.95071838913,159272.95071838913,Yes,No,No,No,16480012.719324268,0.0,0.0,0.0,17726419.94,0,17375015.79067492,17375015.79067492,17375015.79067492,19049543.500108592,192131.199328358,192131.199328358,192131.199328358,67.98,56,15.51,2022-03-22T08:00:00,"Daily, Weekly",Decreasing,174158378235500218b24ce450,default,Success,,1,16341652.0,Low,2707891.5,1.0,16341652.0,16341652.0,,51e3a648-4d3a-412a-8229-b65fe969e52f
-7113.467576402597,-7113.467576402597,-7113.467576402597,0,-105169.0340867734,-105169.0340867734,-105169.0340867734,No,No,No,No,16190012.405377148,0.0,0.0,0.0,17369385.61,0,17376499.07679449,17376499.07679449,17376499.07679449,18695568.365558658,98055.56651037082,98055.56651037082,98055.56651037082,67.98,56,15.51,2022-03-22T04:00:00,"Daily, Weekly",Decreasing,174158378235500219b24ce450,default,Success,,1,,,,,16508327.0,16508327.0,16508327.0,af8bc4e8-a7f8-4c31-979d-68e789ef3897
-301675.36481089954,-301675.36481089954,-301675.36481089954,1,-296692.92650433886,-296692.92650433886,-296692.92650433886,Yes,No,No,No,15803973.219055489,0.0,0.0,0.0,17076307.0,0,17377982.36353159,17377982.36353159,17377982.36353159,18396408.32761357,-4982.438306560605,-4982.438306560605,-4982.438306560605,67.98,56,15.51,2022-03-22T00:00:00,"Daily, Weekly",Decreasing,174158378235500220b24ce450,default,Success,,1,19400693.5,Medium,3596720.28,2.0,19400693.5,19400693.5,,7d60ed7c-334a-4aa5-9751-3c662dd0262e
48390.30981367421,48390.30981367421,48390.30981367421,0,150498.70585676326,150498.70585676326,150498.70585676326,No,No,No,No,16177167.85387953,0.0,0.0,0.0,17427855.96,0,17379465.650268685,17379465.650268685,17379465.650268685,18674122.898802087,-102108.39604308906,-102108.39604308906,-102108.39604308906,67.98,56,15.51,2022-03-21T20:00:00,"Daily, Weekly",Decreasing,174158378235500221b24ce450,default,Success,,1,,,,,16895093.5,16895093.5,16895093.5,bc00fe11-428c-4709-861b-869a349b7014
-105074.79179136694,-105074.79179136694,-105074.79179136694,0,75488.11151663789,75488.11151663789,75488.11151663789,No,No,No,No,16024270.438997876,0.0,0.0,0.0,17275874.15,0,17380948.937005784,17380948.937005784,17380948.937005784,18486713.108459804,-180562.9033080048,-180562.9033080048,-180562.9033080048,67.98,56,15.51,2022-03-21T16:00:00,"Daily, Weekly",Decreasing,174158378235500222b24ce450,default,Success,,1,,,,,16969135.0,16969135.0,16969135.0,6d180b51-a839-4e97-a152-049fcfc92194
-215109.2423260263,-215109.2423260263,-215109.2423260263,0,16602.192495433013,16602.192495433013,16602.192495433013,No,No,No,No,15929644.802476171,0.0,0.0,0.0,17167322.98,0,17382432.223742884,17382432.223742884,17382432.223742884,18462965.257353943,-231711.4348214593,-231711.4348214593,-231711.4348214593,67.98,56,15.51,2022-03-21T12:00:00,"Daily, Weekly",Decreasing,174158378235500223b24ce450,default,Success,,1,,,,,17526101.0,17526101.0,17526101.0,60001acd-d6de-482f-bcde-b26b682549b1
-92913.73763809747,-92913.73763809747,-92913.73763809747,0,159272.95071746546,159272.95071746546,159272.95071746546,No,No,No,No,16062714.206822967,0.0,0.0,0.0,17291001.77,0,17383915.51047998,17383915.51047998,17383915.51047998,18563580.321339622,-252186.6883555629,-252186.6883555629,-252186.6883555629,67.98,56,15.51,2022-03-21T08:00:00,"Daily, Weekly",Decreasing,174158378235500224b24ce450,default,Success,,1,,,,,16784325.5,16784325.5,16784325.5,e2bde33f-0f96-46db-9299-fa14bbc1256b
-349155.62512565765,-349155.62512565765,-349155.62512565765,0,-105169.03408644114,-105169.03408644114,-105169.03408644114,No,No,No,No,15739846.285543896,0.0,0.0,0.0,17036243.17,0,17385398.797217075,17385398.797217075,17385398.797217075,18220876.306484774,-243986.59103921647,-243986.59103921647,-243986.59103921647,67.98,56,15.51,2022-03-21T04:00:00,"Daily, Weekly",Decreasing,174158378235500225b24ce450,default,Success,,1,,,,,16415296.5,16415296.5,16415296.5,8c84fd4a-2121-4acb-a7b2-461ee18bd2dd
-510251.3187556366,-510251.3187556366,-510251.3187556366,0,-296692.92650454683,-296692.92650454683,-296692.92650454683,No,No,No,No,15616245.615418475,0.0,0.0,0.0,16876630.77,0,17386882.083954174,17386882.083954174,17386882.083954174,18127385.07029504,-213558.3922510896,-213558.3922510896,-213558.3922510896,67.98,56,15.51,2022-03-21T00:00:00,"Daily, Weekly",Decreasing,174158378235500226b24ce450,default,Success,,1,,,,,16819702.5,16819702.5,16819702.5,916c78c4-c8f5-4bbb-b864-bb4980dedbef
-19597.370653189464,-19597.370653189464,-19597.370653189464,0,150498.7058570655,150498.7058570655,150498.7058570655,No,No,No,No,16169154.925341196,0.0,0.0,0.0,17368768.0,0,17388365.370691273,17388365.370691273,17388365.370691273,18677603.51976214,-170096.07651025496,-170096.07651025496,-170096.07651025496,67.98,56,15.51,2022-03-20T20:00:00,"Daily, Weekly",Decreasing,174158378235500227b24ce450,default,Success,,1,,,,,18171102.0,18171102.0,18171102.0,18b757b8-0dfb-445e-b254-ee6f40d31ac0
-47937.956854771015,-47937.956854771015,-47937.956854771015,0,75488.11151393868,75488.11151393868,75488.11151393868,No,No,No,No,16027181.667067334,0.0,0.0,0.0,17341910.7,0,17389848.65742837,17389848.65742837,17389848.65742837,18630712.92679608,-123426.0683687097,-123426.0683687097,-123426.0683687097,67.98,56,15.51,2022-03-20T16:00:00,"Daily, Weekly",Decreasing,174158378235500228b24ce450,default,Success,,1,,,,,16205174.0,16205174.0,16205174.0,94563ef6-0dcb-438b-82eb-d993d4ecce90
-65324.12659755367,-65324.12659755367,-65324.12659755367,0,16602.192496946518,16602.192496946518,16602.192496946518,No,No,No,No,16062123.658105282,0.0,0.0,0.0,17326007.82,0,17391331.94416547,17391331.94416547,17391331.94416547,18588285.76708259,-81926.31909450017,-81926.31909450017,-81926.31909450017,67.98,56,15.51,2022-03-20T12:00:00,"Daily, Weekly",Decreasing,174158378235500229b24ce450,default,Success,,1,,,,,16228214.5,16228214.5,16228214.5,4c7791ab-1731-4fe1-9314-770e805230a5
108369.46881869245,108369.46881869245,108369.46881869245,0,159272.9507196687,159272.9507196687,159272.9507196687,No,No,No,No,16258404.684461243,0.0,0.0,0.0,17501184.7,0,17392815.230902568,17392815.230902568,17392815.230902568,18669815.640686262,-50903.481900976265,-50903.481900976265,-50903.481900976265,67.98,56,15.51,2022-03-20T08:00:00,"Daily, Weekly",Decreasing,174158378235500230b24ce450,default,Success,,1,,,,,17092300.0,17092300.0,17092300.0,c3d86cc0-051a-4114-a492-25fad3dc21c1
-136916.28625065656,-136916.28625065656,-136916.28625065656,0,-105169.0340861088,-105169.0340861088,-105169.0340861088,No,No,No,No,15957699.872458206,0.0,0.0,0.0,17257382.23,0,17394298.517639663,17394298.517639663,17394298.517639663,18539744.142891232,-31747.25216454776,-31747.25216454776,-31747.25216454776,67.98,56,15.51,2022-03-20T04:00:00,"Daily, Weekly",Decreasing,174158378235500231b24ce450,default,Success,,1,,,,,18466232.5,18466232.5,18466232.5,bc32271a-4f30-43ab-a2a7-8b4a58200a7c
-318705.23645654065,-318705.23645654065,-318705.23645654065,0,-296692.9265047548,-296692.9265047548,-296692.9265047548,No,No,No,No,15727689.686677167,0.0,0.0,0.0,17077076.57,0,17395781.80437083,17395781.80437083,17395781.80437083,18334646.35698497,-22012.309951785843,-22012.309951785843,-22012.309951785843,67.98,56,15.51,2022-03-20T00:00:00,"Daily, Weekly",Decreasing,174158378235500232b24ce450,default,Success,,1,,,,,16429306.0,16429306.0,16429306.0,7f65d90c-699d-4a63-b2cd-4108dfd7b4b4
134117.34997615332,134117.34997615332,134117.34997615332,1,150498.7058573677,150498.7058573677,150498.7058573677,Yes,No,No,No,16243822.167614352,0.0,0.0,0.0,17531382.44,0,17397265.091101993,17397265.091101993,17397265.091101993,18742932.419456027,-16381.355881214346,-16381.355881214346,-16381.355881214346,67.98,56,15.51,2022-03-19T20:00:00,"Daily, Weekly",Decreasing,174158378235500233b24ce450,default,Success,,1,19064875.5,Medium,2821053.33,2.0,19064875.5,19064875.5,,72c7dd3d-1f1d-4b5b-844f-95087906293a
67210.4569712581,67210.4569712581,67210.4569712581,0,75488.11151507028,75488.11151507028,75488.11151507028,No,No,No,No,16262291.321931995,0.0,0.0,0.0,17465958.83,0,17398748.37783316,17398748.37783316,17398748.37783316,18696526.93241735,-8277.654543812187,-8277.654543812187,-8277.654543812187,67.98,56,15.51,2022-03-19T16:00:00,"Daily, Weekly",Decreasing,174158378235500234b24ce450,default,Success,,1,,,,,16558818.5,16558818.5,16558818.5,c08b74dc-183a-4cea-9905-940d293f723b
24842.309596097195,24842.309596097195,24842.309596097195,0,16602.192496312033,16602.192496312033,16602.192496312033,No,No,No,No,16110005.712524405,0.0,0.0,0.0,17425073.97,0,17400231.664564323,17400231.664564323,17400231.664564323,18607312.09749441,8240.11709978518,8240.11709978518,8240.11709978518,67.98,56,15.51,2022-03-19T12:00:00,"Daily, Weekly",Decreasing,174158378235500235b24ce450,default,Success,,1,,,,,18514906.5,18514906.5,18514906.5,d33dbf31-de1e-4a38-876c-2b2160f4b3b5
195999.55085500385,195999.55085500385,195999.55085500385,0,159272.950718745,159272.950718745,159272.950718745,No,No,No,No,16255348.166422283,0.0,0.0,0.0,17597714.5,0,17401714.95129549,17401714.95129549,17401714.95129549,18890334.553915888,36726.60013625886,36726.60013625886,36726.60013625886,67.98,56,15.51,2022-03-19T08:00:00,"Daily, Weekly",Decreasing,174158378235500236b24ce450,default,Success,,1,,,,,16400863.5,16400863.5,16400863.5,54be9a7d-374a-4fcc-b721-24bb966d9e28
-28031.20701717698,-28031.20701717698,-28031.20701717698,0,-105169.03408690148,-105169.03408690148,-105169.03408690148,No,No,No,No,16280072.398761442,0.0,0.0,0.0,17375167.03,0,17403198.238026652,17403198.238026652,17403198.238026652,18634218.23216668,77137.8270697245,77137.8270697245,77137.8270697245,67.98,56,15.51,2022-03-19T04:00:00,"Daily, Weekly",Decreasing,174158378235500237b24ce450,default,Success,,1,,,,,16497910.5,16497910.5,16497910.5,cbf257ee-2d3d-4247-802f-bee4fbb8df6f
-171251.32719300114,-171251.32719300114,-171251.32719300114,0,-296692.9265042588,-296692.9265042588,-296692.9265042588,No,No,No,No,15821444.36538633,0.0,0.0,0.0,17233430.2,0,17404681.52475782,17404681.52475782,17404681.52475782,18493671.00818658,125441.59931125773,125441.59931125773,125441.59931125773,67.98,56,15.51,2022-03-19T00:00:00,"Daily, Weekly",Decreasing,174158378235500238b24ce450,default,Success,,1,,,,,18283224.0,18283224.0,18283224.0,f20b0be7-6466-41e0-9ed1-c6493c1161fa
324659.224155335,324659.224155335,324659.224155335,0,150498.70585664682,150498.70585664682,150498.70585664682,No,No,No,No,16462560.435205448,0.0,0.0,0.0,17730824.04,0,17406164.811488986,17406164.811488986,17406164.811488986,18975613.05185096,174160.51829868814,174160.51829868814,174160.51829868814,67.98,56,15.51,2022-03-18T20:00:00,"Daily, Weekly",Decreasing,174158378235500239b24ce450,default,Success,,1,,,,,17060567.5,17060567.5,17060567.5,b0416c64-9b0c-4550-9376-69111d5f57ad
289248.764783898,289248.764783898,289248.764783898,0,75488.11151620187,75488.11151620187,75488.11151620187,No,No,No,No,16418433.782680484,0.0,0.0,0.0,17696896.86,0,17407648.09822015,17407648.09822015,17407648.09822015,18892698.70510992,213760.6532676961,213760.6532676961,213760.6532676961,67.98,56,15.51,2022-03-18T16:00:00,"Daily, Weekly",Decreasing,174158378235500240b24ce450,default,Success,,1,,,,,18813836.5,18813836.5,18813836.5,ab664513-8de1-41f0-b745-f0926f3086ef
251219.1132217224,251219.1132217224,251219.1132217224,-1,16602.192495677504,16602.192495677504,16602.192495677504,Yes,No,No,No,16442646.870274,0.0,0.0,0.0,17660350.5,0,17409131.384951316,17409131.384951316,17409131.384951316,18889250.009440266,234616.9207260449,234616.9207260449,234616.9207260449,67.98,56,15.51,2022-03-18T12:00:00,"Daily, Weekly",Decreasing,174158378235500241b24ce450,default,Success,,1,16184369.0,Low,2704881.01,1.0,16184369.0,16184369.0,,daf7d20a-dc1e-4e16-bf2f-6671f3b1fb28
388430.06032359565,388430.06032359565,388430.06032359565,-1,159272.95071782134,159272.95071782134,159272.95071782134,Yes,No,No,No,16593983.652802568,0.0,0.0,0.0,17799044.73,0,17410614.67168248,17410614.67168248,17410614.67168248,19007998.85981945,229157.1096057744,229157.1096057744,229157.1096057744,67.98,56,15.51,2022-03-18T08:00:00,"Daily, Weekly",Decreasing,174158378235500242b24ce450,default,Success,,1,16391793.0,Low,2616205.86,1.0,16391793.0,16391793.0,,8793d329-49f4-40da-9508-8348fcf3a48b
88567.97818483127,88567.97818483127,88567.97818483127,1,-105169.03408656915,-105169.03408656915,-105169.03408656915,Yes,No,No,No,16237111.137912344,0.0,0.0,0.0,17500665.94,0,17412097.95905164,17412097.95905164,17412097.95905164,18814777.55689492,193737.0122714004,193737.0122714004,193737.0122714004,67.98,56,15.51,2022-03-18T04:00:00,"Daily, Weekly",Decreasing,174158378235500243b24ce450,default,Success,,1,20129794.0,High,3892682.86,0.0,20129794.0,20129794.0,,2d748f62-051d-4641-8820-35b4bc0dafae
-166852.56471481515,-166852.56471481515,-166852.56471481515,1,-296692.92650446674,-296692.92650446674,-296692.92650446674,Yes,No,No,No,15958961.295492228,0.0,0.0,0.0,17246728.68,0,17413581.2464208,17413581.2464208,17413581.2464208,18532339.895701647,129840.36178965158,129840.36178965158,129840.36178965158,67.98,56,15.51,2022-03-18T00:00:00,"Daily, Weekly",Decreasing,174158378235500244b24ce450,default,Success,,1,18532764.0,Medium,2573802.7,2.0,18532764.0,18532764.0,,80358b48-fcd5-4302-ba54-c3696b03cd4e
194820.83107707973,194820.83107707973,194820.83107707973,0,150498.70585694906,150498.70585694906,150498.70585694906,No,No,No,No,16337012.1925696,0.0,0.0,0.0,17609885.36,0,17415064.533789963,17415064.533789963,17415064.533789963,18980100.026139013,44322.1252201307,44322.1252201307,44322.1252201307,67.98,56,15.51,2022-03-17T20:00:00,"Daily, Weekly",Decreasing,174158378235500245b24ce450,default,Success,,1,,,,,16622817.5,16622817.5,16622817.5,0a0c6c47-14f9-40fc-ba68-a9ac30474266
24086.327951052222,24086.327951052222,24086.327951052222,0,75488.11151733347,75488.11151733347,75488.11151733347,No,No,No,No,16137361.67330956,0.0,0.0,0.0,17440634.15,0,17416547.821159124,17416547.821159124,17416547.821159124,18684291.66632826,-51401.78356628125,-51401.78356628125,-51401.78356628125,67.98,56,15.51,2022-03-17T16:00:00,"Daily, Weekly",Decreasing,174158378235500246b24ce450,default,Success,,1,,,,,17902044.0,17902044.0,17902044.0,6b28c6b2-01ad-4283-890a-fcdf53c4c850
-126505.04795247792,-126505.04795247792,-126505.04795247792,0,16602.19249504302,16602.19249504302,16602.19249504302,No,No,No,No,16058411.211164152,0.0,0.0,0.0,17291526.06,0,17418031.108528282,17418031.108528282,17418031.108528282,18538198.89306846,-143107.24044752092,-143107.24044752092,-143107.24044752092,67.98,56,15.51,2022-03-17T12:00:00,"Daily, Weekly",Decreasing,174158378235500247b24ce450,default,Success,,1,,,,,16701167.0,16701167.0,16701167.0,fa698aea-9e6e-472a-8a71-ad63cb45f461
-56882.55690099106,-56882.55690099106,-56882.55690099106,0,159272.9507168977,159272.9507168977,159272.9507168977,No,No,No,No,15993516.861100182,0.0,0.0,0.0,17362631.84,0,17419514.395897448,17419514.395897448,17419514.395897448,18563737.75392141,-216155.5076178888,-216155.5076178888,-216155.5076178888,67.98,56,15.51,2022-03-17T08:00:00,"Daily, Weekly",Decreasing,174158378235500248b24ce450,default,Success,,1,,,,,16364092.0,16364092.0,16364092.0,1d5d1d15-6bbb-4ded-89f9-1b466aa3a471
-363260.35298793,-363260.35298793,-363260.35298793,0,-105169.03408623686,-105169.03408623686,-105169.03408623686,No,No,No,No,15906835.60513211,0.0,0.0,0.0,17057737.33,0,17420997.683266606,17420997.683266606,17420997.683266606,18423001.07674157,-258091.3189016931,-258091.3189016931,-258091.3189016931,67.98,56,15.51,2022-03-17T04:00:00,"Daily, Weekly",Decreasing,174158378235500249b24ce450,default,Success,,1,,,,,16186180.0,16186180.0,16186180.0,5731e98b-9d0f-4179-b3b3-51e7edc3f8e0
-557650.3037011711,-557650.3037011711,-557650.3037011711,0,-296692.92650467466,-296692.92650467466,-296692.92650467466,No,No,No,No,15531397.275925374,0.0,0.0,0.0,16864830.67,0,17422480.970635768,17422480.970635768,17422480.970635768,18110127.806792777,-260957.3771964964,-260957.3771964964,-260957.3771964964,67.98,56,15.51,2022-03-17T00:00:00,"Daily, Weekly",Decreasing,174158378235500250b24ce450,default,Success,,1,,,,,16313925.5,16313925.5,16313925.5,5d84463a-088e-4bf1-9fdf-79680c56d5a6
-72381.09641727882,-72381.09641727882,-72381.09641727882,0,150498.70585725125,150498.70585725125,150498.70585725125,No,No,No,No,16113735.91772798,0.0,0.0,0.0,17351583.16,0,17423964.258004926,17423964.258004926,17423964.258004926,18638731.86638868,-222879.80227453008,-222879.80227453008,-222879.80227453008,67.98,56,15.51,2022-03-16T20:00:00,"Daily, Weekly",Decreasing,174158378235500251b24ce450,default,Success,,1,,,,,16405769.5,16405769.5,16405769.5,3affd955-0e17-424c-a459-f909cf118d2e
